cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CR19b175904-596,604.2188770325204,362.4302591463415,17.709984756097562,2,123,3.471,2.724,35.44,0.9984,0.9543,0.926829268292683,50
CR19b175904-597,556.4635416666666,406.284375,18.046875,1,30,2.41,1.455,12.45,0.9483,0.866,0.8333333333333334,50
CR19b175904-598,509.857421875,454.1640625,17.7529296875,4,16,2.729,1.221,5.864,0.6968,0.9738,0.3125,50
CR19b175904-599,505.7326388888889,459.48784722222223,17.47048611111111,1,9,3.237,2.953,2.78,0.611,1.0,1.0,50
CR19b175904-600,463.4053230932203,500.1739936440678,18.138903601694917,2,236,4.337,1.484,54.41,0.9932,0.989,0.9279661016949152,50
CR19b175904-601,508.015625,457.7548076923077,17.717548076923077,1,13,3.604,8.46,3.607,0.7735,1.0,0.9230769230769231,50
CR19b175904-602,587.2426215277778,387.1744791666667,17.603515625,2,72,2.155,1.336,33.41,0.9861,0.8778,0.7916666666666666,50
CR19b175904-603,524.8349609375,440.70166015625,17.36962890625,1,32,1.714,5.733,18.67,0.8814,0.9706,0.71875,50
CR19b175904-604,585.5848214285714,380.5083705357143,17.054129464285715,2,28,2.351,9.225,11.91,0.8551,0.9064,0.7857142857142857,50
CR19b175904-605,548.0289483002833,417.2288420679887,17.634782223796034,2,353,5.316,2.786,66.4,0.9952,0.9227,0.9745042492917847,50
CR19b175904-606,561.9476859177215,404.2231012658228,18.869363132911392,3,158,4.759,4.196,33.2,0.9987,0.8534,0.9683544303797469,50
CR19b175904-607,612.1993303571429,355.6814732142857,18.41316964285714,4,70,2.798,1.698,25.02,0.9837,0.8389,0.42857142857142855,50
CR19b175904-608,539.6875,425.0699013157895,17.283717105263158,1,19,2.198,1.138,8.645,0.8436,1.0,0.8947368421052632,50
CR19b175904-609,575.446533203125,389.181884765625,17.530517578125,1,64,2.127,1.478,30.09,0.9904,0.9566,0.578125,50
CR19b175904-610,498.5823863636364,468.90482954545456,18.110795454545453,4,11,3.432,2.889,3.205,0.6549,1.0,0.5454545454545454,50
CR19b175904-611,481.4583333333333,483.2981770833333,17.983072916666668,2,24,2.872,6.898,8.356,0.9648,1.0,0.75,50
CR19b175904-612,580.8076388888888,384.3909722222222,17.117013888888888,4,45,1.662,3.767,27.08,0.9383,0.9209,0.8222222222222222,50
CR19b175904-613,597.0287422839506,371.74315200617286,17.236496913580247,2,162,3.611,1.403,44.86,0.9957,0.9658,0.9259259259259259,50
CR19b175904-614,533.6848958333334,437.8411458333333,18.356770833333332,4,6,5.051,4.098,1.188,0.4578,1.0,0.3333333333333333,50
CR19b175904-615,609.2611607142857,360.05535714285713,17.54330357142857,2,35,3.289,1.46,10.64,0.9908,0.6114,0.6857142857142857,50
CR19b175904-616,566.354612720403,401.3539042821159,18.788413098236777,2,397,7.455,1.113,53.25,0.999,0.8567,0.9697732997481109,50
CR19b175904-617,555.9255514705883,411.7040441176471,17.348345588235293,1,17,2.248,5.769,7.563,0.6603,0.8494,0.5294117647058824,50
CR19b175904-618,530.9583333333334,422.8984375,17.778645833333332,1,6,4.808,2.126,1.248,0.005805,0.9967,0.8333333333333334,50
CR19b175904-619,615.859375,354.52059659090907,17.09872159090909,4,22,6.486,1.787,3.392,0.9986,0.4755,0.6363636363636364,50
CR19b175904-620,488.45616319444446,479.9123263888889,17.766927083333332,1,36,1.248,2.204,28.84,0.8247,0.9967,0.6666666666666666,50
CR19b175904-621,614.9833333333333,351.34166666666664,17.651041666666668,4,15,3.68,5.405,4.076,0.9051,1.0,0.6666666666666666,50
CR19b175904-622,562.484375,408.5390625,17.2578125,4,14,2.781,16.09,5.034,0.8126,0.7757,0.7857142857142857,50
CR19b175904-623,521.6183035714286,449.8325892857143,17.540178571428573,1,14,1.514,6.037,9.249,0.3869,0.9871,0.35714285714285715,50
CR19b175904-624,480.83413461538464,489.9322916666667,17.732171474358974,2,78,1.769,3.41,44.1,0.9327,0.9572,0.5,50
CR19b175904-625,516.6533203125,455.6494140625,17.5966796875,1,16,2.472,7.771,6.472,0.431,1.0,0.6875,50
CR19b175904-626,544.7335069444445,426.59722222222223,17.639756944444443,4,18,4.531,4.661,3.973,0.9856,0.5933,1.0,50
CR19b175904-627,547.6866554054054,424.7749155405405,17.432010135135137,4,37,3.114,2.909,11.88,0.9856,0.5919,0.6486486486486487,50
CR19b175904-628,529.4046052631579,442.0287828947368,17.68421052631579,2,19,2.973,1.795,6.39,0.9739,0.8853,0.7368421052631579,50
CR19b175904-629,584.5637019230769,388.2139423076923,17.49158653846154,4,13,2.39,3.789,5.439,0.9641,0.6738,0.6923076923076923,50
CR19b175904-630,571.3783928571429,397.93674107142857,18.240044642857143,2,350,7.172,2.203,48.8,0.9989,0.8405,0.9828571428571429,50
CR19b175904-631,511.19350961538464,462.3858173076923,17.978365384615383,4,13,2.794,1.646,4.653,0.7375,1.0,0.6153846153846154,50
CR19b175904-632,572.4150390625,404.5595703125,17.7138671875,1,16,4.678,25.71,3.42,0.9656,0.6125,1.0,50
CR19b175904-633,601.7623197115385,370.6219951923077,18.068810096153847,2,52,3.576,4.095,14.54,0.9966,0.6735,0.8846153846153846,50
CR19b175904-634,524.1263020833334,454.37803819444446,17.182508680555557,2,72,1.865,4.2,38.6,0.8811,1.0,0.8194444444444444,50
CR19b175904-635,551.87548828125,421.5325927734375,17.5418701171875,2,128,3.714,2.717,34.46,0.9983,0.9164,0.8359375,50
CR19b175904-636,490.0983796296296,484.7494212962963,17.305555555555557,4,27,2.36,2.253,11.44,0.9011,1.0,0.4444444444444444,50
CR19b175904-637,567.0930397727273,408.2071022727273,18.067045454545454,3,110,3.271,1.391,33.63,0.9863,0.8418,0.8363636363636363,50
CR19b175904-638,559.7140625,416.76796875,18.49765625,4,20,2.913,2.462,6.866,0.8957,0.647,0.8,50
CR19b175904-639,592.3564453125,384.58984375,17.0595703125,2,32,3.823,1.432,8.371,0.9957,0.8575,0.8125,50
CR19b175904-640,473.9272916666667,500.366875,17.266458333333333,2,450,5.311,1.303,84.73,0.9986,0.9455,0.96,50
CR19b175904-641,596.6495535714286,380.4107142857143,17.301339285714285,2,7,9.99,16.5,0.7007,0.0005686,0.94,0.7142857142857143,50
CR19b175904-642,562.2668269230769,415.19711538461536,17.525841346153847,2,26,1.516,1.397,17.15,0.9393,0.8015,0.4230769230769231,50
CR19b175904-643,618.7974169075145,357.7841401734104,18.005870664739884,2,173,3.393,1.324,50.98,0.9972,0.8255,0.7283236994219653,50
CR19b175904-644,568.4045138888889,409.162037037037,16.947916666666668,2,27,7.681,3.851,3.515,0.9991,0.8593,0.9629629629629629,50
CR19b175904-645,624.2647321428572,353.0464285714286,17.32901785714286,2,35,3.108,5.086,11.26,0.9769,0.9343,0.6571428571428571,50
CR19b175904-646,623.9091796875,364.3408203125,18.06591796875,2,32,8.03,2.513,3.985,0.999,0.7512,0.90625,50
CR19b175904-647,518.640625,457.65,17.36875,3,5,11.71,6.216,0.427,0.7573,1.0,1.0,50
CR19b175904-648,539.656875,432.439375,17.775625,1,25,2.176,5.468,11.49,0.8223,0.9848,0.8,50
CR19b175904-649,570.6439302884615,403.68802584134613,19.431415264423077,2,208,7.906,1.114,26.31,0.9991,0.81,0.9663461538461539,50
CR19b175904-650,508.740625,464.63125,17.809375,1,5,6.07,3.149,0.8237,0.5136,1.0,0.4,50
CR19b175904-651,506.5970982142857,470.1674107142857,17.150669642857142,1,14,1.952,5.207,7.172,0.4965,0.9886,0.5714285714285714,50
CR19b175904-652,509.375,469.0572916666667,18.932291666666668,2,3,6.982,3.635,0.4297,0.04913,1.0,0.3333333333333333,50
CR19b175904-653,529.7043269230769,446.8173076923077,17.56971153846154,4,13,2.668,2.683,4.872,0.8101,0.9523,0.5384615384615384,50
CR19b175904-654,614.8140889830509,361.2362288135593,17.805879237288135,2,59,2.857,3.841,20.65,0.9787,0.8105,0.6101694915254238,50
CR19b175904-655,566.5090460526316,414.9983552631579,17.56907894736842,4,19,4.575,2.109,4.153,0.9877,0.9516,0.9473684210526315,50
CR19b175904-656,467.8579130116959,505.9271747076023,18.631350511695906,2,342,9.799,4.808,34.9,0.999,0.9864,0.9941520467836257,50
CR19b175904-657,535.1017992424242,444.5647490530303,18.25390625,3,132,3.132,3.335,42.14,0.9908,0.9682,0.8712121212121212,50
CR19b175904-658,606.6005859375,369.642578125,17.5146484375,1,48,1.857,4.205,25.85,0.963,0.8938,0.875,50
CR19b175904-659,520.109375,459.4670138888889,17.100694444444443,3,9,7.916,6.461,1.137,0.8213,0.92,0.7777777777777778,50
CR19b175904-660,577.5059149343545,396.5635940919037,18.13464168490153,2,457,5.572,1.725,82.01,0.9935,0.96,0.9562363238512035,50
CR19b175904-661,603.6142939814815,375.97743055555554,17.5234375,2,54,2.343,1.508,23.05,0.969,0.937,0.7777777777777778,50
CR19b175904-662,587.8713942307693,391.53725961538464,17.30048076923077,1,13,4.641,3.054,2.801,0.9391,1.0,0.9230769230769231,50
CR19b175904-663,539.8884447674419,437.1613372093023,17.46184593023256,3,43,1.807,5.813,23.8,0.8462,0.9484,0.46511627906976744,50
CR19b175904-664,497.6448317307692,482.07572115384613,17.319110576923077,4,26,1.983,1.548,13.11,0.8867,0.9331,0.7307692307692307,50
CR19b175904-665,493.390625,484.443359375,18.6640625,2,16,14.07,4.956,1.137,0.9577,1.0,0.8125,50
CR19b175904-666,533.0296875,448.4546875,17.678125,4,10,3.682,2.743,2.716,0.8552,0.97,0.6,50
CR19b175904-667,480.81089834851934,498.35282602505697,18.916678530751707,2,439,9.665,1.492,45.42,0.9988,0.8898,0.8724373576309795,50
CR19b175904-668,522.9635416666666,458.53125,17.40798611111111,2,9,3.069,3.532,2.933,0.6987,1.0,0.5555555555555556,50
CR19b175904-669,517.8430555555556,464.97777777777776,17.963541666666668,4,45,1.775,2.399,25.35,0.9079,0.9942,0.5111111111111111,50
CR19b175904-670,573.9006024096385,410.8296310240964,17.446849899598394,2,249,5.83,3.071,42.71,0.9989,0.899,0.927710843373494,50
CR19b175904-671,489.640625,492.6223958333333,16.9765625,2,6,7.684,34.01,0.7808,0.9653,1.0,1.0,50
CR19b175904-672,543.3888888888889,439.98784722222223,17.57986111111111,4,9,5.059,2.126,1.779,0.9966,0.7622,1.0,50
CR19b175904-673,484.496875,504.959375,18.03125,1,5,60.15,180.3,0.08313,0.8498,0.964,1.0,50
CR19b175904-674,503.9837239583333,475.576171875,17.522135416666668,2,24,1.382,1.791,17.36,0.7983,0.9417,0.5,50
CR19b175904-675,580.528125,402.671875,18.103125,3,5,3.01,2.719,1.661,0.6739,1.0,0.6,50
CR19b175904-676,553.2540260736197,430.34614647239266,17.828508435582823,4,163,3.238,4.674,50.34,0.9928,0.8978,0.9447852760736196,50
CR19b175904-677,495.1009114583333,487.662109375,18.14453125,2,24,4.734,2.783,5.07,0.992,0.8008,0.7083333333333334,50
CR19b175904-678,546.565625,437.63854166666664,17.051041666666666,1,15,2.003,3.558,7.49,0.4131,0.9947,0.5333333333333333,50
CR19b175904-679,565.0805789262821,421.09585336538464,17.734224759615383,4,312,4.809,1.475,64.88,0.9983,0.9065,0.9166666666666666,50
CR19b175904-680,500.0338541666667,484.6536458333333,17.197916666666668,3,12,3.57,3.186,3.361,0.9852,0.8517,0.9166666666666666,50
CR19b175904-681,618.6925403225806,360.9647177419355,19.798387096774192,1,31,2.334,5.306,13.28,0.9876,0.5561,0.6451612903225806,50
CR19b175904-682,486.65915948275864,496.7337823275862,18.906869612068967,2,580,9.598,1.378,60.43,0.9983,0.9377,0.8620689655172413,50
CR19b175904-683,476.7066156914894,506.28950576241135,18.515015514184398,2,282,8.474,7.801,33.28,0.9989,0.9874,0.9929078014184397,50
CR19b175904-684,586.0348557692307,398.2043269230769,17.688701923076923,1,13,2.186,5.093,5.946,0.8155,1.0,0.9230769230769231,50
CR19b175904-685,523.6544117647059,462.1102941176471,17.542279411764707,4,34,2.051,4.685,16.58,0.8982,0.9959,0.7058823529411765,50
CR19b175904-686,557.7897418478261,424.2680027173913,20.447690217391305,2,92,8.606,3.869,10.69,0.9989,0.9702,1.0,50
CR19b175904-687,609.7957589285714,374.45089285714283,17.9921875,3,14,3.455,1.781,4.052,0.9914,0.8629,0.7857142857142857,50
CR19b175904-688,534.975,450.665625,17.30625,1,5,5.397,4.462,0.9265,0.5641,1.0,0.8,50
CR19b175904-689,591.9810855263158,393.94654605263156,17.82483552631579,1,19,2.547,8.109,7.46,0.9755,0.8505,0.7894736842105263,50
CR19b175904-690,625.3041424418604,360.7047601744186,17.66206395348837,4,86,4.886,1.195,17.6,0.9989,0.8747,0.9302325581395349,50
CR19b175904-691,627.6432291666666,355.98828125,17.834895833333334,1,60,2.168,8.626,27.67,0.9899,0.8873,0.7833333333333333,50
CR19b175904-692,504.45625,479.759375,19.025,2,15,10.33,2.758,1.452,0.9992,0.8347,1.0,50
CR19b175904-693,605.1006944444445,380.93836805555554,17.641493055555557,2,18,5.777,2.639,3.116,0.9956,0.8956,0.9444444444444444,50
CR19b175904-694,562.2845982142857,423.0970982142857,19.46875,2,14,7.739,6.529,1.809,0.9991,0.6757,0.7857142857142857,50
CR19b175904-695,493.7752246732026,492.23621323529414,18.202103758169933,2,153,5.896,2.523,25.95,0.9858,0.9531,0.9477124183006536,50
CR19b175904-696,619.0819227430555,367.3987630208333,17.692491319444443,4,144,2.648,2.244,54.39,0.9898,0.9533,0.8611111111111112,50
CR19b175904-697,524.4515625,465.754296875,18.068359375,2,40,2.323,5.46,17.22,0.9379,0.954,0.575,50
CR19b175904-698,631.1397058823529,355.8327205882353,17.995404411764707,2,17,4.637,2.251,3.666,0.9798,0.5165,0.7647058823529411,50
CR19b175904-699,600.359375,386.8390625,17.528125,2,10,10.79,5.268,0.927,0.8767,0.944,0.9,50
CR19b175904-700,529.5520833333334,453.4166666666667,17.744791666666668,1,3,491.5,81.2,0.006104,0.06256,1.0,0.3333333333333333,50
CR19b175904-701,498.2529920212766,490.01030585106383,18.07214095744681,4,94,2.23,1.64,42.15,0.9819,0.9355,0.9042553191489362,50
CR19b175904-702,513.8715277777778,474.96571180555554,17.014756944444443,4,36,2.324,8.721,15.49,0.9063,0.6911,0.8888888888888888,50
CR19b175904-703,504.27606154580155,483.08957538167937,17.96117604961832,4,262,5.437,2.906,48.19,0.9987,0.9073,0.9580152671755725,50
CR19b175904-704,490.4419642857143,499.9497767857143,17.097098214285715,1,14,2.614,1.781,5.355,0.9603,0.9057,1.0,50
CR19b175904-705,558.9690272177419,424.8304435483871,18.251008064516128,4,620,5.201,1.664,119.2,0.9989,0.9175,0.9709677419354839,50
CR19b175904-706,509.15401785714283,484.88169642857144,17.095982142857142,3,7,7.164,8.599,0.9771,0.9645,0.9171,0.8571428571428571,50
CR19b175904-707,493.431640625,496.68603515625,17.375,2,32,4.277,3.66,7.482,0.9986,0.8525,0.96875,50
CR19b175904-708,614.8651620370371,375.33622685185185,17.92476851851852,2,54,2.111,1.547,25.58,0.9444,0.8774,0.8518518518518519,50
CR19b175904-709,565.1769301470588,429.8524816176471,17.255055147058822,4,34,2.167,1.541,15.69,0.9855,0.8153,0.5882352941176471,50
CR19b175904-710,595.1963815789474,389.70098684210524,17.742598684210527,2,95,2.671,2.226,35.57,0.971,0.8371,0.6736842105263158,50
CR19b175904-711,543.767143296433,445.11779289667896,18.435597324723247,2,813,8.204,1.58,99.1,0.9975,0.9785,0.948339483394834,50
CR19b175904-712,627.5217111423221,367.1320809925094,17.820166198501873,4,267,3.641,1.204,73.34,0.9989,0.8739,0.9700374531835206,50
CR19b175904-713,625.9874131944445,362.9986979166667,19.18728298611111,2,72,3.559,2.203,20.23,0.9989,0.8597,0.9444444444444444,50
CR19b175904-714,542.9583333333334,450.7916666666667,19.4375,2,6,18.16,22.46,0.3304,0.9565,1.0,0.6666666666666666,50
CR19b175904-715,518.828125,477.0416666666667,17.2109375,4,6,7.518,1.341,0.7981,0.1631,1.0,0.6666666666666666,50
CR19b175904-716,498.1263020833333,496.0924479166667,17.787760416666668,1,24,1.594,2.046,15.06,0.9324,0.885,0.9583333333333334,50
CR19b175904-717,632.9748495989305,360.50183823529414,17.721507352941178,2,187,3.181,2.836,58.79,0.9955,0.8755,0.7754010695187166,50
CR19b175904-718,600.4927083333333,385.4427083333333,19.320833333333333,1,15,2.911,10.89,5.152,0.8761,0.96,0.9333333333333333,50
CR19b175904-719,578.1039143598616,417.1656033737024,18.59645328719723,2,578,9.457,1.188,61.12,0.9991,0.8572,0.9463667820069204,50
CR19b175904-720,597.1015625,393.9801432291667,17.39404296875,2,96,4.368,2.219,21.98,0.9975,0.7875,0.9583333333333334,50
CR19b175904-721,504.859375,492.546875,16.8984375,3,2,NaN,NaN,NaN,0.1738,1.0,0.5,50
CR19b175904-722,621.183433219178,371.6931364155251,17.617865296803654,2,219,3.097,1.82,70.72,0.9736,0.9061,0.91324200913242,50
CR19b175904-723,571.3453869047619,419.0699404761905,18.59017857142857,2,420,6.294,1.811,66.73,0.9969,0.9268,0.9119047619047619,50
CR19b175904-724,574.1168981481482,422.65625,17.64178240740741,3,27,3.353,5.584,8.052,0.9972,0.92,1.0,50
CR19b175904-725,550.1677827380952,442.4497767857143,17.753348214285715,2,42,4.245,4.138,9.895,0.9963,0.8976,0.7619047619047619,50
CR19b175904-726,603.5993822674419,390.10089631782944,18.93968023255814,2,258,5.7,1.854,45.26,0.9983,0.923,0.9728682170542635,50
CR19b175904-727,509.44142361111113,479.4140277777778,18.881597222222222,4,450,5.054,1.286,89.03,0.9964,0.9367,0.9711111111111111,50
CR19b175904-728,627.7529761904761,366.1607142857143,18.984375,2,21,10.53,2.332,1.994,0.9989,0.7162,1.0,50
CR19b175904-729,593.3349609375,397.58203125,17.45458984375,2,32,3.137,5.989,10.2,0.9889,0.9044,0.96875,50
CR19b175904-730,558.6639458955224,435.42234141791045,17.783348880597014,1,67,1.926,1.464,34.79,0.9694,0.9331,0.7164179104477612,50
CR19b175904-731,552.4559659090909,439.8238636363636,17.238636363636363,4,11,5.181,4.359,2.123,0.8467,1.0,1.0,50
CR19b175904-732,532.9852941176471,460.4016544117647,17.433363970588236,4,34,1.5,6.842,22.66,0.7635,1.0,0.6176470588235294,50
CR19b175904-733,580.0608153638814,410.91471529649596,19.08621125336927,2,371,8.463,1.298,43.84,0.9989,0.9198,0.9757412398921833,50
CR19b175904-734,607.1078381147541,385.5343237704918,18.517930327868854,2,61,4.293,3.773,14.21,0.9922,0.8108,0.9672131147540983,50
CR19b175904-735,528.2147727272727,470.653125,17.663636363636364,1,55,1.452,2.93,37.88,0.8509,0.8967,0.6363636363636364,50
CR19b175904-736,536.0607638888889,460.64930555555554,17.352430555555557,4,9,8.507,29.36,1.058,0.9591,1.0,0.8888888888888888,50
CR19b175904-737,548.28515625,452.0533854166667,17.527994791666668,4,24,1.685,2.042,14.24,0.8869,0.8542,0.5416666666666666,50
CR19b175904-738,489.2630208333333,505.6510416666667,17.627604166666668,1,6,3.252,2.814,1.845,0.2609,1.0,0.5,50
CR19b175904-739,610.5786158376964,381.6612401832461,18.468913612565444,2,191,3.924,2.96,48.68,0.996,0.9312,0.9319371727748691,50
CR19b175904-740,512.1617647058823,484.53125,17.56801470588235,1,17,3.377,1.996,5.034,0.9751,0.88,0.9411764705882353,50
CR19b175904-741,584.7864583333334,405.4869791666667,18.75,1,6,5.758,3.724,1.042,0.9626,0.8767,0.8333333333333334,50
CR19b175904-742,597.7947443181819,400.6271306818182,17.712357954545453,1,22,4.314,2.189,5.1,0.9747,0.92,0.6363636363636364,50
CR19b175904-743,635.2275256849315,366.6845034246575,17.35402397260274,4,73,2.961,3.045,24.65,0.9986,0.8666,0.958904109589041,50
CR19b175904-744,583.2385327253219,419.4020922746781,18.093884120171673,2,233,5.104,1.64,45.65,0.9987,0.8459,0.8111587982832618,50
CR19b175904-745,492.5322265625,504.13623046875,17.41015625,2,32,1.868,12.07,17.13,0.8667,0.985,0.53125,50
CR19b175904-746,497.09134615384613,501.3626373626374,17.968578296703296,2,91,2.522,2.521,36.08,0.9627,0.9477,0.7802197802197802,50
CR19b175904-747,609.6530827702703,391.2567567567568,17.105574324324323,2,148,4.672,9.172,31.68,0.994,0.9654,0.972972972972973,50
CR19b175904-748,615.4956597222222,389.61371527777777,17.44878472222222,2,18,2.389,7.604,7.533,0.9492,0.7967,0.7777777777777778,50
CR19b175904-749,538.6358173076923,461.62740384615387,17.721153846153847,4,13,2.767,2.794,4.698,0.7651,1.0,0.5384615384615384,50
CR19b175904-750,587.0866363817892,411.06277456070285,18.885133785942493,2,626,7.775,1.241,80.51,0.996,0.8961,0.9856230031948882,50
CR19b175904-751,502.49395161290323,496.91229838709677,17.377520161290324,4,31,3.126,1.751,9.917,0.9658,0.989,0.9032258064516129,50
CR19b175904-752,510.40625,488.4453125,17.859375,1,2,NaN,NaN,NaN,0.787,1.0,0.5,50
CR19b175904-753,507.9159226190476,489.35565476190476,17.741071428571427,4,21,1.778,2.759,11.81,0.8184,0.9419,0.3333333333333333,50
CR19b175904-754,571.6647727272727,426.57102272727275,17.029829545454547,1,11,4.647,10.15,2.367,0.8441,0.9218,0.9090909090909091,50
CR19b175904-755,640.7842261904761,360.8562271062271,17.900583791208792,2,273,4.913,3.741,55.57,0.9983,0.9509,0.8791208791208791,50
CR19b175904-756,552.4852941176471,449.1470588235294,17.348345588235293,3,17,3.961,8.482,4.292,0.8701,0.8788,0.6470588235294118,50
CR19b175904-757,593.4944871471774,405.56546118951616,18.965914818548388,2,496,5.107,1.616,97.13,0.9974,0.9329,0.9798387096774194,50
CR19b175904-758,515.0924479166666,482.9869791666667,18.118489583333332,4,12,3.387,1.428,3.543,0.9441,0.865,0.5833333333333334,50
CR19b175904-759,645.7077205882352,356.3998161764706,17.01011029411765,4,17,2.334,4.862,7.284,0.9366,0.8235,0.8235294117647058,50
CR19b175904-760,528.5625,475.3020833333333,19.520833333333332,1,6,1.629,5.843,3.684,0.5904,1.0,0.6666666666666666,50
CR19b175904-761,608.1365327380952,391.9482886904762,19.742559523809526,2,84,7.44,8.356,11.29,0.9988,0.9293,0.9880952380952381,50
