cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CR0384e620e-3507,1266.709201388889,430.55381944444446,16.66579861111111,1,18,5.134,2.638,3.506,0.9988,0.9189,1.0,50
CR0384e620e-3508,1377.1901041666667,321.0703125,16.848958333333332,4,6,7.275,10.52,0.8247,0.9403,0.8633,0.6666666666666666,50
CR0384e620e-3509,1337.7754755434783,358.02802309782606,16.742866847826086,3,92,2.534,2.823,36.3,0.9975,0.895,0.7391304347826086,50
CR0384e620e-3510,1368.39453125,332.3111979166667,16.87109375,1,12,4.3,3.22,2.791,0.994,0.77,0.9166666666666666,50
CR0384e620e-3511,1318.03125,382.3697916666667,16.942708333333332,3,6,22.69,3.969,0.2644,0.9713,1.0,1.0,50
CR0384e620e-3512,1284.684175531915,419.7270611702128,16.58843085106383,3,47,4.094,6.076,11.48,0.9989,0.7894,0.9787234042553191,50
CR0384e620e-3513,1279.775578291815,422.189112544484,16.52368772241993,3,281,6.059,1.442,46.38,0.9988,0.8806,0.9644128113879004,50
CR0384e620e-3514,1214.904349662162,484.13830236486484,18.136824324324323,4,74,2.882,2.609,25.68,0.9984,0.8338,0.918918918918919,50
CR0384e620e-3515,1325.3641304347825,375.8688858695652,17.04211956521739,3,23,2.867,2.66,8.022,0.9729,0.813,0.6086956521739131,50
CR0384e620e-3516,1397.0286823647295,302.15521668336675,18.718342935871743,4,499,5.491,2.039,90.88,0.9986,0.934,0.9118236472945892,50
CR0384e620e-3517,1200.327339385475,498.335719273743,18.991183659217878,3,716,12.43,1.609,57.62,0.9993,0.8838,0.9846368715083799,50
CR0384e620e-3518,1405.36875,295.6875,18.05,1,5,10.0,5.197,0.5,0.7568,1.0,0.8,50
CR0384e620e-3519,1251.09375,450.313262195122,16.803353658536587,3,41,3.301,1.325,12.42,0.9954,0.98,0.8536585365853658,50
CR0384e620e-3520,1254.8031775210084,442.36042542016804,17.257090336134453,3,119,3.146,1.897,37.82,0.9967,0.7862,0.9327731092436975,50
CR0384e620e-3521,1248.060267857143,451.0892857142857,17.497767857142858,1,7,4.743,4.201,1.476,0.944,0.9429,1.0,50
CR0384e620e-3522,1232.9818647540983,465.1078893442623,18.205712090163935,3,610,9.456,1.466,64.51,0.9992,0.896,0.9737704918032787,50
CR0384e620e-3523,1383.4131944444443,319.03819444444446,16.682291666666668,3,9,2.879,2.873,3.126,0.9571,0.8756,0.8888888888888888,50
CR0384e620e-3524,1407.12109375,294.2421875,17.9453125,4,4,10.2,2.556,0.3923,0.9953,1.0,0.5,50
CR0384e620e-3525,1283.5035511363637,416.75,16.883522727272727,4,22,4.117,1.638,5.344,0.9991,0.7491,0.9090909090909091,50
CR0384e620e-3526,1395.232638888889,307.34375,16.602430555555557,3,27,2.775,1.524,9.731,0.9946,0.9163,0.9259259259259259,50
CR0384e620e-3527,1401.9322916666667,297.19618055555554,16.649305555555557,3,9,22.38,3.409,0.4022,0.8959,1.0,1.0,50
CR0384e620e-3528,1225.688202247191,478.52141853932585,17.254740168539325,3,89,3.315,2.886,26.85,0.9988,0.6063,0.7191011235955056,50
CR0384e620e-3529,1387.0913461538462,316.6213942307692,16.950721153846153,1,13,2.192,3.186,5.932,0.8569,0.7785,0.8461538461538461,50
CR0384e620e-3530,1402.0894886363637,306.6306818181818,16.598011363636363,1,11,2.707,15.13,4.063,0.9384,0.9582,0.6363636363636364,50
CR0384e620e-3531,1263.9208984375,433.2841796875,16.685546875,3,32,1.681,5.567,19.04,0.9857,0.7544,0.8125,50
CR0384e620e-3532,1412.73046875,293.0703125,17.0703125,4,4,72.82,16.1,0.05493,0.969,1.0,1.0,50
CR0384e620e-3533,1204.571304563492,493.2864583333333,19.425719246031747,3,378,11.5,1.872,32.87,0.9993,0.7718,0.9841269841269841,50
CR0384e620e-3534,1222.0841346153845,483.3467548076923,17.057091346153847,4,26,10.09,1.179,2.576,0.9993,0.8315,1.0,50
CR0384e620e-3535,1215.1917613636363,493.58487215909093,16.98544034090909,4,44,2.667,6.088,16.5,0.9967,0.6923,0.9090909090909091,50
CR0384e620e-3536,1271.365407436709,427.8621769514768,17.211398997890296,3,474,6.058,1.62,78.25,0.999,0.9149,0.9704641350210971,50
CR0384e620e-3537,1411.2794117647059,295.97058823529414,17.104779411764707,3,17,2.075,2.098,8.191,0.9503,0.9529,0.7058823529411765,50
CR0384e620e-3538,1266.5649824766356,439.11229556074767,18.755585572429908,3,428,11.8,2.447,36.27,0.9992,0.8374,0.9906542056074766,50
CR0384e620e-3539,1355.486680327869,350.640112704918,17.911458333333332,3,183,5.286,1.862,34.62,0.9991,0.8208,0.8797814207650273,50
CR0384e620e-3540,1240.1946022727273,468.46946022727275,16.960227272727273,4,22,1.897,6.28,11.6,0.9856,0.75,0.7272727272727273,50
CR0384e620e-3541,1376.48876953125,325.4501953125,17.4267578125,4,32,1.569,1.788,20.4,0.9522,0.8444,0.625,50
CR0384e620e-3542,1362.752015485313,340.90319683908046,18.220446200510857,3,783,9.908,1.268,79.03,0.9989,0.8602,0.9910600255427842,50
CR0384e620e-3543,1247.918078271028,456.39296144859816,17.285046728971963,3,107,2.092,3.149,51.14,0.9782,0.948,0.8598130841121495,50
CR0384e620e-3544,1244.294642857143,456.6986607142857,18.582589285714285,4,7,10.69,1.015,0.6547,0.8803,1.0,1.0,50
CR0384e620e-3545,1196.29296875,507.505859375,18.212890625,1,8,23.34,7.641,0.3428,0.9605,0.9875,0.875,50
CR0384e620e-3546,1346.8224431818182,358.63600852272725,17.97372159090909,3,44,2.175,2.488,20.23,0.9875,0.5059,0.7954545454545454,50
CR0384e620e-3547,1239.2094350961538,464.69861778846155,17.151893028846153,3,104,2.814,1.241,36.96,0.9939,0.8346,0.8461538461538461,50
CR0384e620e-3548,1230.100014740566,475.1339180424528,17.995356721698112,2,212,3.719,3.115,57.01,0.9974,0.8619,0.7971698113207547,50
CR0384e620e-3549,1216.2277960526317,485.56628289473684,17.64440789473684,2,95,2.972,4.159,31.97,0.9991,0.7198,0.8631578947368421,50
CR0384e620e-3550,1410.775390625,293.0703125,16.939453125,4,8,6.879,16.54,1.163,0.9312,0.8775,0.875,50
CR0384e620e-3551,1236.082779255319,472.6442819148936,17.01063829787234,1,47,1.406,2.346,33.44,0.974,0.7711,0.7872340425531915,50
CR0384e620e-3552,1407.8699951171875,300.35400390625,16.74072265625,4,128,3.082,3.028,41.53,0.9936,0.9598,0.890625,50
CR0384e620e-3553,1307.5691964285713,399.0171703296703,17.628949175824175,3,91,2.556,2.666,35.6,0.9892,0.8604,0.7802197802197802,50
CR0384e620e-3554,1206.7396805037313,497.9111765391791,19.29850746268657,3,536,12.44,1.826,43.08,0.9975,0.8543,0.9888059701492538,50
CR0384e620e-3555,1384.9336993243244,321.609375,17.575591216216218,1,37,1.69,3.022,21.89,0.9741,0.9254,0.8108108108108109,50
CR0384e620e-3556,1254.3909722222222,454.02743055555555,17.447916666666668,1,45,1.507,1.452,29.87,0.9689,0.9133,0.8888888888888888,50
CR0384e620e-3557,1210.9200862794612,494.3542192760943,18.439762205387204,3,297,7.412,1.86,40.07,0.9982,0.817,0.9696969696969697,50
CR0384e620e-3558,1269.3990456586826,435.93123128742513,17.994854041916167,3,167,5.909,3.101,28.26,0.9953,0.8826,0.9101796407185628,50
CR0384e620e-3559,1217.9094172297298,490.6040962837838,16.878800675675677,4,74,3.885,3.323,19.05,0.999,0.8449,0.8243243243243243,50
CR0384e620e-3560,1367.7286184210527,337.4626279239766,17.456048976608187,3,171,3.343,2.121,51.15,0.9959,0.8655,0.9298245614035088,50
CR0384e620e-3561,1337.41875,367.46875,16.903125,4,5,13.61,9.758,0.3673,0.9138,0.744,1.0,50
CR0384e620e-3562,1223.6022931654677,485.3252023381295,17.15017985611511,3,139,7.637,1.973,18.2,0.9993,0.8165,0.9640287769784173,50
CR0384e620e-3563,1376.8417288557214,333.03008395522386,17.20149253731343,3,201,2.96,1.395,67.9,0.993,0.935,0.8606965174129353,50
CR0384e620e-3564,1220.0013469827586,486.4585129310345,17.52990301724138,4,58,3.747,2.525,15.48,0.9993,0.8493,0.9482758620689655,50
CR0384e620e-3565,1215.920200892857,498.6713169642857,17.183035714285715,3,28,4.265,4.373,6.565,0.9858,0.855,0.9642857142857143,50
CR0384e620e-3566,1341.1731770833333,369.3697916666667,16.46875,1,12,2.466,1.218,4.867,0.9298,1.0,0.4166666666666667,50
CR0384e620e-3567,1339.871875,365.5484375,16.6984375,2,20,2.057,1.61,9.721,0.957,0.762,0.45,50
CR0384e620e-3568,1345.3190406976744,362.9338662790698,16.89643895348837,1,43,1.529,2.632,28.12,0.963,0.8,0.5813953488372093,50
CR0384e620e-3569,1389.3482142857142,321.62276785714283,16.658482142857142,3,7,3.682,1.751,1.901,0.6777,1.0,0.42857142857142855,50
CR0384e620e-3570,1360.2860576923076,346.6830159023669,17.71967455621302,3,338,8.645,1.622,39.1,0.9993,0.8372,0.9615384615384616,50
CR0384e620e-3571,1265.2391711630696,444.2218974820144,18.786121103117505,3,417,11.23,2.15,37.13,0.9993,0.8466,0.9904076738609112,50
CR0384e620e-3572,1383.75390625,329.6484375,17.60546875,1,4,24.18,11.53,0.1654,0.9547,1.0,0.75,50
CR0384e620e-3573,1258.4869399078727,447.03271566164153,18.875157035175878,3,597,8.398,1.751,71.09,0.9991,0.9057,0.9748743718592965,50
CR0384e620e-3574,1394.54375,311.353125,17.153125,2,5,9.781,16.1,0.5112,0.1755,1.0,0.4,50
CR0384e620e-3575,1407.4319385593221,305.3156779661017,16.64406779661017,3,59,1.605,1.262,36.77,0.9858,0.8817,0.7796610169491526,50
CR0384e620e-3576,1204.841875,503.37375,17.65375,1,25,2.852,3.672,8.766,0.9549,0.988,0.84,50
CR0384e620e-3577,1301.9496527777778,403.3888888888889,17.32465277777778,1,9,2.06,8.259,4.369,0.933,0.9244,0.5555555555555556,50
CR0384e620e-3578,1293.9881020642201,411.05483084862385,20.110378440366972,3,218,10.36,1.667,21.05,0.9993,0.7269,0.9862385321100917,50
CR0384e620e-3579,1325.8625,380.003125,16.45,2,5,4.995,4.85,1.001,0.8435,0.944,0.6,50
CR0384e620e-3580,1381.1955078125,328.0640625,17.3318359375,3,80,2.338,2.722,34.21,0.9971,0.8222,0.775,50
CR0384e620e-3581,1234.2965198863637,476.38991477272725,17.210582386363637,3,44,3.252,2.198,13.53,0.9992,0.8132,0.8181818181818182,50
CR0384e620e-3582,1244.709201388889,465.1701388888889,17.131510416666668,3,36,2.464,7.196,14.61,0.9814,0.6972,0.7777777777777778,50
CR0384e620e-3583,1299.315618793446,411.3224460029791,19.461022840119167,3,1007,14.18,1.26,71.03,0.9993,0.8913,0.9880834160873883,50
CR0384e620e-3584,1276.7933455882353,431.3199632352941,17.906617647058823,3,425,7.279,1.61,58.39,0.9991,0.8919,0.9482352941176471,50
CR0384e620e-3585,1323.5510204081634,385.9597018494898,18.655333227040817,3,392,10.51,1.682,37.29,0.9989,0.8577,0.9719387755102041,50
CR0384e620e-3586,1400.8098958333333,308.515625,16.9375,1,6,8.079,2.622,0.7427,0.9449,1.0,1.0,50
CR0384e620e-3587,1354.571484375,356.6345252403846,18.146394230769232,3,520,7.76,1.242,67.01,0.9991,0.8915,0.9288461538461539,50
CR0384e620e-3588,1390.6875,318.091796875,16.8125,4,8,3.267,3.007,2.449,0.9068,0.745,0.75,50
CR0384e620e-3589,1236.568412162162,478.2200168918919,16.64822635135135,4,37,3.468,1.831,10.67,0.9991,0.7541,0.8918918918918919,50
CR0384e620e-3590,1420.0400641025642,289.15705128205127,17.23076923076923,3,39,2.201,3.984,17.72,0.9405,1.0,0.5128205128205128,50
CR0384e620e-3591,1394.0713315217392,315.7391304347826,16.697690217391305,1,23,1.757,1.914,13.09,0.984,0.9304,0.6521739130434783,50
CR0384e620e-3592,1393.7317708333333,319.0529513888889,17.07204861111111,3,18,3.186,2.044,5.649,0.9929,0.8811,0.8888888888888888,50
CR0384e620e-3593,1256.4384765625,460.4740234375,16.99140625,3,80,1.437,2.209,55.66,0.9646,0.9588,0.775,50
CR0384e620e-3594,1215.654017857143,494.1733630952381,18.771329365079364,2,63,4.842,4.65,13.01,0.999,0.9492,0.9682539682539683,50
CR0384e620e-3595,1386.9231418918919,325.44467905405406,17.323902027027028,3,37,2.425,2.167,15.26,0.9807,0.7454,0.7567567567567568,50
CR0384e620e-3596,1283.1523228609626,429.1519050802139,17.709363859180037,3,561,8.337,1.26,67.29,0.9989,0.9535,0.9536541889483066,50
CR0384e620e-3597,1225.4032678091398,490.12537802419354,18.305884576612904,3,744,11.73,1.339,63.45,0.9993,0.9664,0.8911290322580645,50
CR0384e620e-3598,1207.232142857143,506.921875,17.215029761904763,1,21,1.49,4.734,14.09,0.6685,1.0,0.47619047619047616,50
CR0384e620e-3599,1313.9452194940477,400.5559895833333,18.08441840277778,3,504,7.947,1.956,63.42,0.9991,0.8873,0.9484126984126984,50
CR0384e620e-3600,1400.8072916666667,310.9166666666667,16.786458333333332,1,3,245.7,203.3,0.01221,0.8747,1.0,1.0,50
CR0384e620e-3601,1323.5139314928426,391.7946063394683,18.742363241308794,3,489,12.25,1.122,39.93,0.9993,0.8527,0.9775051124744376,50
CR0384e620e-3602,1307.1400529865125,405.4970496146436,18.088993256262043,3,519,8.072,1.283,64.3,0.9992,0.9084,0.976878612716763,50
CR0384e620e-3603,1316.7157696353436,391.22543390603084,18.85593443197756,3,713,9.875,1.339,72.2,0.9993,0.8932,0.9789621318373072,50
CR0384e620e-3604,1412.51171875,304.01171875,18.40234375,3,4,19.69,29.55,0.2031,0.9808,0.85,0.5,50
CR0384e620e-3605,1369.8656775210084,348.3538602941176,17.065388655462186,3,119,2.31,1.268,51.52,0.9905,0.9618,0.7226890756302521,50
CR0384e620e-3606,1293.8989031456954,417.1461713576159,19.222847682119205,3,755,9.493,1.381,79.53,0.9988,0.8453,0.976158940397351,50
CR0384e620e-3607,1329.470238095238,385.32700892857144,18.58636675824176,3,546,12.24,1.188,44.61,0.9992,0.8567,0.9871794871794872,50
CR0384e620e-3608,1411.5729166666667,306.0952380952381,16.582589285714285,1,21,1.862,2.058,11.28,0.968,0.861,0.7619047619047619,50
CR0384e620e-3609,1347.15,367.514375,16.96375,1,25,2.252,3.218,11.1,0.9823,0.9656,0.88,50
CR0384e620e-3610,1401.7037344858156,315.7094414893617,18.67941046099291,3,282,8.533,1.84,33.05,0.997,0.8035,0.9680851063829787,50
CR0384e620e-3611,1361.9475416100543,353.62351392663044,18.376401154891305,3,736,9.038,1.215,81.43,0.9992,0.9119,0.9660326086956522,50
CR0384e620e-3612,1419.5390625,297.361328125,17.9462890625,1,16,6.047,2.762,2.646,0.9099,1.0,0.5625,50
CR0384e620e-3613,1375.6460597826087,339.14402173913044,17.43274456521739,3,23,2.722,6.611,8.45,0.9262,0.7643,0.6956521739130435,50
CR0384e620e-3614,1313.9131944444443,397.25694444444446,16.79340277777778,1,9,6.356,9.202,1.416,0.9988,0.6556,1.0,50
CR0384e620e-3615,1344.921875,370.32444852941177,17.080882352941178,4,17,2.613,2.714,6.505,0.9339,0.9176,0.4117647058823529,50
CR0384e620e-3616,1268.659090909091,447.779611013986,19.38188374125874,2,143,4.598,2.401,31.1,0.9986,0.8589,0.8181818181818182,50
CR0384e620e-3617,1260.0598214285715,455.34375,17.178571428571427,1,35,2.091,7.097,16.74,0.9693,1.0,0.6285714285714286,50
CR0384e620e-3618,1225.1424632352941,487.2922794117647,20.528492647058822,2,17,7.644,3.936,2.224,0.9994,0.8176,0.9411764705882353,50
CR0384e620e-3619,1424.1265625,295.8765625,16.9484375,1,10,2.172,1.865,4.605,0.9368,0.928,0.5,50
CR0384e620e-3620,1272.236328125,442.326171875,16.9169921875,3,16,2.429,5.612,6.588,0.9258,0.7913,0.625,50
CR0384e620e-3621,1265.1578125,453.428125,17.921875,1,10,2.197,1.814,4.551,0.8913,0.918,0.9,50
CR0384e620e-3622,1249.8192708333333,464.084375,16.759895833333335,3,30,1.403,3.307,21.38,0.9514,0.9353,0.6,50
CR0384e620e-3623,1359.8209575688074,361.7221903669725,17.243119266055047,2,109,4.258,1.942,25.6,0.9993,0.8308,0.9174311926605505,50
CR0384e620e-3624,1339.0096153846155,376.0973557692308,17.19951923076923,3,13,3.805,4.246,3.417,0.9956,0.8492,1.0,50
CR0384e620e-3625,1228.639423076923,480.2608173076923,16.885817307692307,1,13,4.318,2.253,3.011,0.9991,0.7662,0.8461538461538461,50
CR0384e620e-3626,1399.0896932048681,320.8659355983773,18.555242139959432,3,493,8.115,1.751,60.75,0.9989,0.8403,0.947261663286004,50
CR0384e620e-3627,1355.235007788162,364.20502336448595,18.384783878504674,2,321,6.532,2.054,49.14,0.9991,0.8884,0.8909657320872274,50
CR0384e620e-3628,1407.115319683908,314.2611350574713,18.39933548850575,3,870,12.0,1.142,72.49,0.9988,0.8908,0.9862068965517241,50
CR0384e620e-3629,1333.723690053286,378.9490175399645,17.98631771758437,3,563,6.373,1.534,88.34,0.9983,0.9145,0.9413854351687388,50
CR0384e620e-3630,1234.0559895833333,480.5403645833333,18.936197916666668,3,12,10.55,1.666,1.137,0.9991,0.8533,0.8333333333333334,50
CR0384e620e-3631,1262.2274305555557,457.4505208333333,17.071180555555557,1,18,3.003,1.848,5.995,0.9517,0.9889,0.8333333333333334,50
CR0384e620e-3632,1351.381076388889,364.4861111111111,19.2734375,3,18,16.32,1.668,1.103,0.9992,0.8422,0.8333333333333334,50
CR0384e620e-3633,1321.59375,396.69471153846155,16.60997596153846,3,26,2.469,1.769,10.53,0.9849,0.8354,0.6923076923076923,50
CR0384e620e-3634,1340.75,373.64012096774195,16.838709677419356,1,31,1.754,2.38,17.67,0.9642,0.8581,0.8064516129032258,50
CR0384e620e-3635,1232.0260416666667,487.81597222222223,17.055555555555557,3,9,15.95,2.044,0.5641,0.9991,0.8244,1.0,50
CR0384e620e-3636,1386.0089651639344,338.3998463114754,17.33580942622951,3,61,2.331,3.301,26.17,0.9895,0.9226,0.9016393442622951,50
CR0384e620e-3637,1240.1654411764705,478.8258272058824,17.16957720588235,3,34,7.747,1.729,4.389,0.9993,0.9194,0.9411764705882353,50
CR0384e620e-3638,1273.7822779605262,446.45004111842104,17.63877467105263,3,76,3.94,1.924,19.29,0.9991,0.8474,0.9342105263157895,50
CR0384e620e-3639,1415.367527173913,302.018115942029,16.66394927536232,3,69,1.467,1.636,47.02,0.9594,0.9374,0.5797101449275363,50
CR0384e620e-3640,1339.9108455882354,379.75183823529414,17.639705882352942,4,17,3.932,2.619,4.324,0.9964,0.78,0.6470588235294118,50
CR0384e620e-3641,1333.5172784391534,388.90492724867727,18.847470238095237,3,189,8.811,1.825,21.45,0.9992,0.825,0.9788359788359788,50
CR0384e620e-3642,1215.546875,504.7135416666667,16.588541666666668,1,3,39.01,56.26,0.0769,0.9294,1.0,0.6666666666666666,50
CR0384e620e-3643,1232.6795181888544,484.46502515479875,17.297552244582043,4,323,3.214,1.325,100.5,0.9991,0.9018,0.8885448916408669,50
CR0384e620e-3644,1360.946187759336,361.2879927385892,18.951504149377595,3,241,4.002,1.168,60.22,0.9993,0.8476,0.8962655601659751,50
CR0384e620e-3645,1234.40625,484.6346982758621,16.34051724137931,3,29,7.106,1.516,4.081,0.9994,0.8869,1.0,50
CR0384e620e-3646,1263.1216517857142,447.5829613095238,20.622767857142858,2,42,4.432,3.899,9.477,0.999,0.7876,1.0,50
CR0384e620e-3647,1305.3390315594058,415.06587768151815,19.096147896039604,3,606,10.42,1.426,58.16,0.9993,0.8961,0.9851485148514851,50
CR0384e620e-3648,1393.6939655172414,327.2559267241379,17.35614224137931,3,29,1.948,2.176,14.89,0.9543,0.8931,0.896551724137931,50
CR0384e620e-3649,1245.7433712121212,471.5607638888889,16.70975378787879,3,99,1.734,1.652,57.09,0.9899,0.9414,0.696969696969697,50
CR0384e620e-3650,1232.6275540865386,494.30213341346155,17.241135817307693,3,104,2.02,1.764,51.49,0.9959,0.9148,0.47115384615384615,50
CR0384e620e-3651,1252.653409090909,466.2698863636364,17.776988636363637,3,11,2.064,1.692,5.329,0.9328,0.9855,0.9090909090909091,50
CR0384e620e-3652,1336.7725253807107,383.93456535532994,17.67116116751269,3,197,5.548,2.899,35.51,0.9992,0.822,0.9187817258883249,50
CR0384e620e-3653,1314.6834661741834,408.66742807153963,18.98853032659409,3,643,10.5,1.628,61.21,0.9992,0.9049,0.9720062208398134,50
CR0384e620e-3654,1298.7712682038834,423.6842839805825,18.16614077669903,3,515,9.231,1.313,55.79,0.9993,0.8418,0.9786407766990292,50
CR0384e620e-3655,1245.752269847973,477.5242820945946,18.22381756756757,3,296,11.49,1.676,25.76,0.9993,0.913,0.9695945945945946,50
CR0384e620e-3656,1269.9997395833334,453.1763020833333,17.498958333333334,3,60,2.337,4.378,25.67,0.9971,0.7963,0.8666666666666667,50
CR0384e620e-3657,1277.72400990099,441.276051980198,18.373205445544553,3,505,11.35,2.262,44.51,0.9993,0.87,0.9881188118811881,50
CR0384e620e-3658,1214.467013888889,506.2447916666667,17.989583333333332,1,9,2.711,2.791,3.32,0.6092,1.0,0.4444444444444444,50
CR0384e620e-3659,1300.167163248337,418.38892738359203,19.934936252771617,3,451,11.42,1.136,39.5,0.9993,0.7901,0.9800443458980045,50
CR0384e620e-3660,1347.45703125,373.8684895833333,17.043619791666668,1,24,1.909,6.178,12.57,0.9547,0.8883,0.7916666666666666,50
CR0384e620e-3661,1292.3818493150684,428.978595890411,17.480522260273972,3,219,4.237,1.919,51.69,0.9978,0.9595,0.8858447488584474,50
CR0384e620e-3662,1346.990625,375.8734375,16.4796875,3,10,6.739,2.521,1.484,0.981,0.88,1.0,50
CR0384e620e-3663,1414.6727663590605,312.8436451342282,17.409343540268456,3,298,5.319,1.62,56.03,0.9977,0.8642,0.9161073825503355,50
CR0384e620e-3664,1422.0662828947368,301.56907894736844,16.72220394736842,3,95,2.589,1.529,36.7,0.9874,0.9709,0.7894736842105263,50
CR0384e620e-3665,1420.6366567460318,309.0389384920635,16.603670634920636,4,63,1.683,1.812,37.44,0.995,0.9352,0.8253968253968254,50
CR0384e620e-3666,1274.633625,448.2925,19.003375,2,125,3.427,2.806,36.48,0.9991,0.7995,0.976,50
CR0384e620e-3667,1378.78125,345.81960227272725,16.509943181818183,3,11,8.1,10.24,1.358,0.9899,1.0,1.0,50
CR0384e620e-3668,1221.2917538875597,502.18413576555025,18.66989383971292,3,418,6.253,2.618,66.85,0.9969,0.9808,0.8995215311004785,50
CR0384e620e-3669,1267.03203125,459.3638020833333,17.023697916666666,3,60,2.175,4.575,27.58,0.9716,0.935,0.8333333333333334,50
CR0384e620e-3670,1240.5416666666667,483.6561914794008,17.18685627340824,4,267,3.888,2.007,68.68,0.9991,0.9173,0.9662921348314607,50
CR0384e620e-3671,1353.0530409192825,370.4412135650224,18.500280269058297,2,223,4.304,2.539,51.81,0.9969,0.9065,0.7937219730941704,50
CR0384e620e-3672,1381.0171875,341.9046875,16.8,4,10,7.831,2.037,1.277,0.9986,0.824,1.0,50
CR0384e620e-3673,1232.6605113636363,500.8011363636364,16.84659090909091,4,11,3.047,2.011,3.61,0.9714,0.8109,0.8181818181818182,50
CR0384e620e-3674,1334.8391544117646,395.70358455882354,17.461856617647058,4,34,3.519,2.641,9.663,0.9913,0.8171,0.47058823529411764,50
CR0384e620e-3675,1378.496212121212,351.1389678030303,17.314985795454547,3,132,4.054,2.77,32.56,0.9991,0.862,0.9393939393939394,50
CR0384e620e-3676,1253.1414930555557,471.13194444444446,16.67751736111111,1,36,1.4,1.271,25.71,0.9413,0.9244,0.5833333333333334,50
CR0384e620e-3677,1329.131631097561,391.25490345528453,19.058638211382114,3,615,11.4,1.334,53.96,0.9992,0.8521,0.9707317073170731,50
CR0384e620e-3678,1226.7934027777778,501.17881944444446,16.791666666666668,3,18,5.38,16.71,3.346,0.9809,0.8544,0.8888888888888888,50
CR0384e620e-3679,1428.2854166666666,295.76964285714286,18.268898809523808,3,105,3.455,2.055,30.39,0.9858,0.935,0.8571428571428571,50
CR0384e620e-3680,1329.2561408296942,399.76698962882097,16.973526200873362,4,229,2.616,1.286,87.55,0.9977,0.9391,0.8995633187772926,50
CR0384e620e-3681,1371.7355986445782,356.3775414156627,17.172157379518072,4,166,2.386,1.32,69.58,0.9966,0.9029,0.8313253012048193,50
CR0384e620e-3682,1227.5583079268292,497.1288109756098,17.104039634146343,4,41,2.355,2.818,17.41,0.9822,0.9532,0.6097560975609756,50
CR0384e620e-3683,1419.40625,309.103125,17.882291666666667,1,15,2.129,4.897,7.044,0.99,0.8,0.8,50
CR0384e620e-3684,1326.1671875,406.796875,17.15,4,20,3.876,3.963,5.16,0.9989,0.74,0.85,50
CR0384e620e-3685,1387.5193014705883,340.74172794117646,16.419117647058822,4,17,5.866,1.707,2.898,0.9993,0.8071,1.0,50
CR0384e620e-3686,1220.684375,507.5046875,16.984375,1,10,2.448,5.311,4.085,0.9378,0.832,1.0,50
CR0384e620e-3687,1273.4313725490197,453.2138480392157,18.019607843137255,3,51,5.805,15.91,8.786,0.9987,0.7553,0.8627450980392157,50
CR0384e620e-3688,1284.4955416116247,439.5882182959049,18.256770145310437,3,757,10.86,1.694,69.71,0.9993,0.9331,0.9854689564068693,50
CR0384e620e-3689,1243.2044836956522,486.30808423913044,17.107846467391305,3,92,3.825,3.22,24.05,0.9959,0.862,0.9130434782608695,50
CR0384e620e-3690,1365.1255387931035,362.1309267241379,16.514547413793103,2,29,4.773,1.953,6.076,0.9994,0.8145,1.0,50
CR0384e620e-3691,1281.2672761741683,444.7014738258317,18.655607876712327,3,511,8.935,1.766,57.19,0.9991,0.8462,0.9471624266144814,50
CR0384e620e-3692,1292.0526988636364,434.97329545454545,16.899857954545453,4,110,2.474,3.848,44.47,0.9989,0.8867,0.9,50
CR0384e620e-3693,1367.9296875,358.59598214285717,17.097098214285715,3,42,4.894,4.553,8.582,0.9992,0.8314,0.8571428571428571,50
CR0384e620e-3694,1344.477509469697,385.67116477272725,16.866950757575758,4,66,3.232,2.512,20.42,0.9989,0.8739,0.8484848484848485,50
CR0384e620e-3695,1237.823275862069,493.62230603448273,16.971443965517242,1,58,1.43,4.966,40.56,0.9727,0.9193,0.6896551724137931,50
CR0384e620e-3696,1381.2179099462367,343.3336693548387,17.35282258064516,3,93,1.719,3.576,54.09,0.987,0.8622,0.7741935483870968,50
CR0384e620e-3697,1412.0775830924856,317.45908598265896,16.95294436416185,3,173,5.693,2.36,30.39,0.9989,0.8291,0.9479768786127167,50
CR0384e620e-3698,1250.704971926714,477.81593528368796,18.18923611111111,3,423,8.613,1.635,49.11,0.9984,0.819,0.9645390070921985,50
CR0384e620e-3699,1429.1688508064517,298.42691532258067,18.94858870967742,2,31,4.294,1.084,7.219,0.9928,0.7413,0.6451612903225806,50
CR0384e620e-3700,1270.55,457.37625,17.0525,1,25,2.625,3.412,9.525,0.9853,0.8144,0.84,50
CR0384e620e-3701,1405.775551067908,321.3669222343921,19.03884857612267,3,913,14.92,1.425,61.21,0.9993,0.8805,0.9890470974808324,50
CR0384e620e-3702,1315.4290674603174,413.71304563492066,17.83655753968254,3,63,2.364,3.607,26.65,0.9758,0.9368,0.7142857142857143,50
CR0384e620e-3703,1310.1128472222222,417.8050925925926,18.258217592592594,3,135,4.956,1.998,27.24,0.9986,0.7973,0.9407407407407408,50
CR0384e620e-3704,1303.12890625,426.9947916666667,19.799479166666668,3,12,3.549,3.802,3.381,0.9981,1.0,0.9166666666666666,50
CR0384e620e-3705,1290.68359375,437.7505580357143,17.99609375,3,28,6.788,2.428,4.125,0.9994,0.755,0.9285714285714286,50
